id,happiness,survey_type,province,gender,nationality,religion,religion_freq,edu,income,political,floor_area,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,BMI
6280,3,2,29,1,1,-8,1,6,30000,4,170,3,3,3,1,3,3,1,3,3,3,-8,-8,-8,-8,30000,5,3,5,3,3,2,2,3,3,60,22.03856749311295
6281,4,1,12,1,1,1,1,12,-8,3,120,4,4,4,2,3,3,3,2,6,1,4,40,2,2,-8,7,3,1,2,3,2,2,1,4,61,25.24933720489837
6282,2,1,17,1,1,1,1,4,20000,1,107,5,5,5,5,1,3,1,2,5,1,4,10,2,4,30000,6,3,4,3,3,2,2,1,2,29,23.875114784205696
6283,4,1,21,2,1,1,1,12,80000,1,120,4,5,5,5,2,4,2,4,5,1,4,9,2,4,13000,8,4,5,3,3,2,2,5,2,27,24.221453287197235
6284,5,1,10,2,1,1,1,4,36000,1,95,4,4,5,2,2,2,2,4,5,1,3,3,2,4,102000,7,3,6,2,4,2,1,3,2,41,19.81405273586343
6285,3,1,12,1,1,1,1,6,12000,1,50,3,3,3,2,3,3,3,4,3,1,4,-8,2,4,12000,4,2,5,3,1,3,1,3,2,20,18.554687499999996
6286,4,1,27,2,1,1,1,3,30000,1,70,4,4,4,1,2,2,1,2,4,1,3,10,2,5,60000,5,2,5,3,3,3,2,4,3,41,21.484374999999996
6287,4,2,17,2,1,1,1,10,20000,1,200,5,5,5,4,2,4,4,2,5,1,4,6,2,4,-8,8,3,6,2,3,2,2,4,3,29,29.296874999999993
6288,3,1,31,1,1,1,1,4,50000,1,84,4,5,4,1,2,4,2,4,1,2,-8,-8,-8,-8,50000,7,3,5,3,3,2,3,4,2,40,20.281233098972418
6289,4,1,9,2,1,1,1,1,10000,1,120,4,4,4,1,2,3,1,3,2,1,3,10,2,5,20000,5,2,5,3,3,3,2,4,2,51,19.531249999999996
6290,4,1,2,2,1,1,1,4,-8,1,360,4,4,5,1,5,4,2,2,7,3,-8,-8,-8,-8,70000,6,3,5,2,3,2,1,3,-8,39,19.921874999999996
6291,5,2,19,2,1,1,1,1,0,1,15,4,4,5,1,4,4,1,2,5,5,-8,-8,-8,-8,70000,8,3,5,2,3,2,2,4,-8,50,24.444444444444443
6292,3,1,12,2,1,1,1,6,20000,1,89,3,5,5,5,4,5,1,2,3,5,-8,-8,-8,-8,30000,6,2,5,3,3,3,2,3,3,51,25.09666864961333
6293,5,2,16,2,1,0,3,6,13000,1,400,5,5,5,1,5,5,1,4,5,5,-8,-8,-8,-8,100000,9,3,5,3,3,1,2,4,-8,55,17.77777777777778
6294,5,2,9,2,1,1,1,1,0,1,86,2,4,4,1,4,2,1,4,3,3,-8,-8,-8,-8,-8,5,3,5,3,3,3,1,5,1,73,19.11111111111111
6295,4,1,2,1,1,1,1,12,100000,1,100,4,3,4,5,3,3,2,4,6,1,4,1,2,4,200000,4,3,5,3,1,2,1,3,2,22,20.761245674740486
6296,4,2,29,2,1,1,1,3,600,1,90,2,2,3,1,3,4,1,5,5,4,-8,-8,-8,-8,20000,4,3,5,3,7,3,1,4,-8,72,17.68990634755463
6297,4,2,5,2,1,1,1,1,10000,1,65,4,4,5,1,4,4,1,4,5,4,-8,-8,-8,-8,20000,5,3,5,3,4,2,1,5,2,53,22.600262984878366
6298,3,2,21,2,1,1,1,4,10000,1,100,3,3,3,2,2,4,1,3,2,4,-8,-8,-8,-8,30000,6,2,5,3,3,3,3,4,3,40,20.028841531805796
6299,3,2,22,1,1,1,1,3,5000,1,85,3,5,3,1,2,5,2,2,3,2,-8,-8,-8,-8,5000,5,2,5,3,3,3,3,5,3,63,19.031141868512112
6300,4,2,2,2,8,1,1,1,2000,1,50,4,4,4,1,4,4,1,4,4,3,-8,-8,-8,-8,20000,8,3,5,3,7,2,1,4,2,57,18.666666666666668
6301,4,1,4,2,1,1,1,13,-8,4,25,5,5,5,2,4,4,3,2,6,1,4,6,2,4,-8,5,3,1,1,1,2,2,3,3,31,17.301038062283737
6302,5,2,9,1,1,1,1,6,20000,4,130,5,5,4,1,3,4,1,5,6,3,-8,-8,-8,-8,20000,4,4,5,3,3,2,1,5,2,53,26.89232313815483
6303,3,1,26,2,1,1,1,4,2300,1,75,4,4,3,1,3,4,2,2,3,1,9,20,3,4,6000,6,2,5,3,3,3,2,3,2,47,24.654832347140037
6304,5,1,22,2,1,1,1,3,700,1,70,4,5,4,1,5,3,1,4,5,6,-8,-8,-8,-8,72000,5,5,6,3,3,1,3,4,-8,82,29.384756657483933
6305,5,2,17,2,1,1,1,3,660,1,60,4,3,5,1,4,4,2,4,5,3,-8,-8,-8,-8,15720,5,3,6,3,3,2,1,4,2,67,27.513384889946465
6306,4,1,1,2,1,1,1,7,60000,4,120,3,3,4,5,3,3,3,4,6,5,-8,-8,-8,-8,140000,5,4,4,3,3,1,1,4,2,75,19.77769866698311
6307,4,2,24,1,1,1,1,4,10000,1,100,2,2,3,1,5,4,1,4,4,1,4,4,3,4,10000,4,2,5,3,3,3,2,3,2,47,17.301038062283737
6308,4,2,10,2,1,1,1,3,20000,1,100,5,5,5,1,5,5,1,1,5,3,-8,-8,-8,-8,40000,6,2,5,2,3,2,1,3,2,37,20.202020202020204
6309,3,2,29,1,1,1,1,3,0,1,40,2,2,4,1,2,3,2,1,3,4,-8,-8,-8,-8,10000,4,3,5,3,7,3,1,5,3,72,19.834710743801654
6310,4,1,1,1,1,1,1,7,50000,4,100,4,4,4,2,3,4,3,4,6,5,-8,-8,-8,-8,50000,4,3,5,3,3,2,2,3,3,62,22.49134948096886
6311,4,2,31,2,1,1,1,4,30000,1,45,4,4,4,2,2,4,4,3,4,1,2,24,2,3,60000,5,2,5,3,2,2,1,4,2,44,26.026174895895306
6312,4,1,19,1,1,1,1,4,150000,1,50,3,4,4,5,3,4,2,3,3,1,9,46,2,5,120000,5,4,4,2,3,2,2,3,2,63,18.991940811203595
6313,4,2,2,1,1,1,1,3,2000,1,80,4,4,4,1,3,1,1,4,10,3,-8,-8,-8,-8,60000,8,3,6,3,3,2,1,3,2,63,22.03856749311295
6314,5,1,4,1,1,1,1,6,36000,1,68,4,5,5,4,2,4,4,4,4,5,-8,-8,-8,-8,100000,6,3,4,3,2,1,1,2,-8,70,19.283746556473833
6315,5,2,21,2,1,1,1,1,0,1,160,2,2,4,1,5,4,1,4,5,4,-8,-8,-8,-8,450,5,4,5,3,3,1,1,3,2,74,28.88888888888889
6316,4,2,18,2,1,1,1,1,0,1,95,2,2,4,1,3,3,1,3,5,3,-8,-8,-8,-8,35000,10,3,5,3,3,2,1,4,3,59,20.291340937246357
6317,4,1,5,1,1,1,1,6,50000,1,70,4,5,3,2,2,4,3,3,5,1,4,14,2,4,100000,5,3,4,3,3,2,1,3,3,33,23.99945916711736
6318,4,2,10,2,1,0,7,3,0,1,150,4,4,4,1,2,3,4,4,1,3,-8,-8,-8,-8,2500,5,3,5,3,3,3,2,4,2,62,20
6319,4,2,13,2,1,1,1,1,0,1,300,4,4,4,1,3,3,3,4,3,4,-8,-8,-8,-8,20000,7,2,6,3,6,3,3,3,-8,52,22.892819979188342
6320,4,2,26,2,1,1,1,3,-8,1,120,4,5,4,1,5,2,1,2,3,4,-8,-8,-8,-8,-8,4,3,5,3,7,2,2,3,2,66,18.02595737862522
6321,5,1,19,1,1,1,1,4,250000,1,110,5,5,5,1,3,3,2,4,5,1,3,8,2,2,250000,7,3,5,2,3,2,1,-8,2,26,26.953124999999996
6322,3,2,26,1,1,1,1,1,6000,1,180,4,4,5,1,4,1,1,3,5,3,-8,-8,-8,-8,20000,4,3,5,3,7,2,1,4,2,68,22.03856749311295
6323,4,2,5,2,1,1,1,3,0,1,90,4,4,4,1,2,2,2,4,4,4,-8,-8,-8,-8,20000,5,3,5,3,3,2,2,3,2,52,24.034609838166958
6324,5,1,10,2,1,1,1,3,0,1,100,5,4,4,1,2,4,1,1,1,4,-8,-8,-8,-8,40000,8,2,5,3,3,3,2,4,3,41,27.041644131963228
6325,4,2,16,2,1,1,1,4,0,1,87,5,4,4,1,4,3,2,2,6,5,-8,-8,-8,-8,-8,6,3,5,3,3,2,2,3,2,28,19.81405273586343
6326,2,1,12,1,1,1,1,3,5000,1,70,4,4,2,1,2,3,2,1,5,3,-8,-8,-8,-8,7000,6,2,5,3,3,3,2,3,3,40,20.761245674740486
6327,4,1,12,2,1,1,3,6,20000,2,90,4,5,5,1,1,3,2,2,2,1,4,2,2,4,-8,7,3,5,3,1,2,3,3,3,18,19.47714681440443
6328,4,1,21,2,1,0,4,4,0,1,130,5,5,4,4,3,4,4,4,5,5,-8,-8,-8,-8,-8,6,3,5,3,3,2,1,3,-8,45,23.437499999999996
6329,2,2,31,1,3,1,1,1,10000,1,90,4,4,4,1,3,3,1,3,4,3,-8,-8,-8,-8,20000,7,2,5,3,3,3,2,4,3,74,18.376825152861773
6330,3,1,1,1,1,1,1,4,65000,1,89,4,4,4,2,2,2,2,3,6,1,4,20,2,4,65000,4,3,4,3,1,2,2,3,2,40,21.224489795918366
6331,2,1,11,2,1,1,1,4,40000,1,200,5,5,4,1,2,3,3,2,5,1,4,8,3,4,60000,6,3,5,2,3,2,2,4,2,40,21.513858510523864
6332,2,1,19,1,1,1,1,1,25000,1,30,2,2,2,1,2,2,2,3,2,1,4,32,2,3,50000,5,2,4,3,3,3,2,2,2,51,25.099501595611173
6333,4,2,18,1,1,1,3,4,25000,1,260,5,5,5,1,4,4,4,2,7,2,-8,-8,-8,-8,45000,8,3,5,3,3,2,1,4,2,44,28.40054796351365
6334,4,2,21,2,1,1,1,3,-8,1,240,4,4,4,1,2,3,1,4,-8,5,-8,-8,-8,-8,40000,7,3,5,3,3,2,2,3,2,46,21.484374999999996
6335,3,1,5,2,1,1,1,6,12000,1,66,3,4,4,2,3,3,2,2,3,1,4,8,2,4,12000,5,2,5,3,6,3,1,4,3,34,21.338210638622158
6336,1,2,17,2,1,1,1,1,4000,1,200,1,1,3,1,2,3,1,5,2,6,-8,-8,-8,-8,5000,7,2,6,3,3,3,2,3,3,61,19.591836734693878
6337,4,1,16,1,1,1,1,6,30000,1,100,4,3,3,2,3,3,3,4,5,1,3,38,2,5,30000,5,3,5,3,3,2,1,4,2,58,17.71541950113379
6338,5,1,4,2,1,1,1,4,400000,4,58,3,5,5,5,4,5,4,4,6,5,-8,-8,-8,-8,400000,4,3,5,2,7,1,2,4,-8,76,22.432302515622492
6339,4,1,11,1,1,1,1,6,0,1,124,2,3,4,2,3,4,2,2,5,1,3,30,2,2,-8,5,4,6,2,3,1,1,2,2,57,26.122448979591837
6340,3,1,12,2,1,1,1,-8,20000,1,30,3,4,3,1,4,4,2,2,5,4,-8,-8,-8,-8,40000,5,-8,5,3,3,2,2,3,2,61,19.62826470116968
6341,2,1,1,1,1,1,1,12,96000,4,28.8,4,4,4,5,4,4,4,2,6,1,4,22,2,3,132000,6,3,1,3,3,2,2,4,3,45,22.49134948096886
6342,4,1,15,2,1,0,1,4,0,1,100,4,4,4,1,5,5,2,3,6,5,-8,-8,-8,-8,50000,4,3,6,3,3,2,1,3,2,27,28.88888888888889
6343,4,2,17,2,1,1,1,4,12000,4,40,5,5,1,1,5,4,4,2,3,1,4,5,2,4,20000,7,2,5,3,3,3,1,5,3,48,24.034609838166958
6344,2,2,2,2,4,0,9,1,1000,2,300,2,3,3,1,2,4,1,2,4,1,6,4,2,4,1000,9,2,5,3,3,3,1,3,2,55,22.03856749311295
6345,4,2,29,2,1,1,1,4,4000,1,80,4,5,5,1,2,3,1,2,4,3,-8,-8,-8,-8,30000,6,3,5,3,3,3,1,4,2,56,20.028841531805796
6346,4,1,7,2,1,1,1,6,20000,1,43,2,2,3,2,3,4,2,3,6,5,-8,-8,-8,-8,80000,6,4,5,3,3,2,2,4,3,60,39.06249999999999
6347,4,2,10,2,1,1,1,12,15000,2,80,4,5,3,1,2,5,4,3,5,5,-8,-8,-8,-8,35000,6,2,5,3,1,3,2,5,2,24,19.723183391003463
6348,4,2,18,2,1,0,7,1,8000,1,100,4,4,4,1,5,2,2,4,5,6,-8,-8,-8,-8,8000,7,3,5,3,3,2,1,4,2,60,20.811654526534856
6349,4,2,5,2,1,1,1,4,20000,1,85,5,5,5,1,2,2,2,4,5,1,4,18,2,4,40000,8,3,5,3,3,2,2,5,2,36,23.437499999999996
6350,4,2,16,1,1,1,1,6,0,1,100,4,4,3,1,4,4,1,3,5,4,-8,-8,-8,-8,0,6,3,5,3,3,2,2,3,2,55,21.604938271604937
6351,5,1,5,1,1,1,1,12,130000,4,30,4,2,5,2,4,3,4,4,7,1,5,39,3,4,200000,4,4,7,3,3,2,1,4,2,57,26.874496103198062
6352,4,1,28,2,1,1,1,1,0,1,70,4,4,4,2,3,3,1,4,5,5,-8,-8,-8,-8,40000,5,2,3,3,3,3,2,3,2,38,20.202020202020204
6353,5,1,5,2,1,1,2,4,24000,1,62,2,5,3,2,3,3,1,4,4,5,-8,-8,-8,-8,40000,5,2,5,3,3,3,1,4,2,65,18.02595737862522
6354,5,1,15,1,1,1,1,10,20000,1,90,4,5,3,5,2,3,3,1,1,1,4,10,2,4,40000,5,2,5,3,3,2,2,4,2,33,20.830703194041156
6355,5,2,19,2,1,1,4,3,37200,1,360,5,4,4,4,3,4,1,4,7,1,4,20,2,4,80000,6,4,5,3,3,2,1,4,1,60,21.773842357381334
6356,4,2,9,2,1,1,1,1,1000,1,60,4,4,3,1,4,4,1,4,5,3,-8,-8,-8,-8,50000,4,3,5,3,3,2,1,4,2,52,29.384756657483933
6357,3,1,12,1,1,1,1,9,30000,1,95,3,4,4,5,2,3,2,2,5,1,4,10,2,4,84000,6,2,5,3,4,2,2,4,2,35,22.49134948096886
6358,5,2,18,1,1,0,6,4,15000,1,260,2,2,3,1,3,2,2,4,6,5,-8,-8,-8,-8,30000,9,3,6,3,3,1,1,4,2,48,23.437499999999996
6359,4,1,6,1,1,1,3,4,30000,1,120,4,4,3,1,3,3,2,4,3,3,-8,-8,-8,-8,50000,5,3,5,3,3,2,1,3,2,52,24.034609838166958
6360,4,2,19,1,1,0,1,4,80000,1,600,4,4,4,1,4,3,2,4,5,3,-8,-8,-8,-8,110000,9,3,5,2,3,2,1,3,2,41,28.373702422145332
6361,4,1,22,1,1,1,1,6,70000,1,110,4,5,4,1,3,3,1,3,4,1,3,6,2,5,300000,7,2,5,3,3,3,2,3,2,30,21.224489795918366
6362,4,2,16,2,1,1,1,4,5600,1,120,5,4,4,1,2,3,1,3,6,5,-8,-8,-8,-8,38000,8,3,5,3,3,3,2,3,2,30,23.437499999999996
6363,4,1,7,2,1,1,1,10,40000,1,62,5,5,5,2,1,3,1,4,6,1,4,10,2,4,100000,6,3,5,2,3,2,2,4,2,33,12.456747404844291
6364,4,1,22,1,1,1,1,4,28800,4,130,4,4,4,2,3,3,2,2,5,5,-8,-8,-8,-8,40000,4,2,5,3,7,3,1,4,2,80,19.257028815517668
6365,4,2,18,2,1,1,1,1,-8,1,30,3,3,4,1,4,3,1,4,3,3,-8,-8,-8,-8,-8,4,2,5,3,3,3,1,3,2,85,18.49112426035503
6366,4,1,12,1,1,1,1,12,60000,1,150,2,4,4,4,2,4,2,3,6,1,4,1,2,4,60000,1,3,4,3,3,-8,2,4,2,36,28.74117510898499
6367,5,2,17,2,1,1,1,4,10000,1,300,4,4,5,1,5,4,1,3,5,3,-8,-8,-8,-8,20000,6,3,5,3,4,2,2,-8,2,41,28.040378144528116
6368,4,2,13,1,6,1,1,4,3500,1,300,4,4,5,1,5,5,1,4,5,1,6,10,2,4,7500,7,3,5,2,3,2,2,3,2,38,21.383941996057334
6369,5,1,9,2,1,1,1,9,36000,1,200,5,5,5,4,3,3,5,4,7,1,4,26,2,4,120000,6,4,5,2,3,2,2,4,3,46,18.314255983350673
6370,4,2,2,2,1,1,1,3,-8,1,260,2,2,2,1,4,2,1,3,4,3,-8,-8,-8,-8,-8,6,3,5,3,3,2,2,4,2,35,17.224803717352987
6371,4,2,16,2,1,1,1,1,0,1,103,2,3,3,1,2,1,1,4,2,1,4,18,2,4,40000,8,2,6,3,3,3,2,3,2,66,26.666666666666668
6372,4,1,18,1,1,1,1,10,0,2,300,5,5,4,2,2,4,2,3,6,6,-8,-8,-8,-8,50000,7,3,5,3,1,3,2,4,3,21,20.408163265306122
6373,4,1,18,2,1,1,1,1,720,1,50,4,4,4,1,4,4,1,4,5,4,-8,-8,-8,-8,26000,5,3,5,3,3,2,1,4,2,69,23.83300460223537
6374,4,1,4,2,1,1,1,10,40000,1,40,4,5,5,4,2,3,3,4,3,1,4,3,2,3,120000,6,2,5,3,3,3,2,4,3,38,21.453573713726524
6375,4,1,4,1,1,1,1,4,24000,4,97,5,5,5,5,2,4,2,3,5,5,-8,-8,-8,-8,180000,8,3,5,3,3,3,2,4,-8,61,26.989619377162633
6376,4,2,18,2,1,1,1,1,2000,1,100,3,3,3,1,1,1,1,4,5,3,-8,-8,-8,-8,2000,5,3,5,3,3,2,1,4,1,70,20.5456936226167
6377,5,1,21,2,1,1,1,3,50000,1,130,4,3,3,1,2,2,1,1,3,1,3,17,2,5,50000,5,3,5,3,3,2,2,4,-8,49,25.390624999999996
6378,5,2,21,1,8,1,1,6,12000,1,225,4,5,5,1,5,4,3,4,8,2,-8,-8,-8,-8,350000,5,3,7,2,3,2,2,4,2,61,21.484374999999996
6379,4,2,16,1,1,1,1,4,50000,1,300,4,4,5,1,4,3,1,4,4,1,5,2,2,4,100000,8,3,5,3,3,2,1,3,2,29,22.49134948096886
6380,4,2,5,2,1,1,1,1,6000,1,90,4,4,4,1,5,4,2,4,5,3,-8,-8,-8,-8,12000,5,3,5,3,3,2,2,4,2,64,29.744199881023206
6381,4,1,9,1,1,1,1,4,80000,1,125,5,4,4,2,3,3,3,3,5,1,4,30,2,3,150000,7,4,5,2,3,1,2,5,2,51,22.265624999999996
6382,4,2,31,1,1,1,1,5,30000,1,80,5,5,4,1,4,4,1,4,4,2,-8,-8,-8,-8,30000,6,2,5,3,3,2,2,4,2,27,20.286507911738084
6383,4,1,28,1,1,1,1,3,20000,1,50,4,4,3,4,3,4,3,4,3,1,3,1,2,5,40000,6,3,5,3,3,2,2,3,2,49,19.031141868512112
6384,4,2,29,2,1,1,1,8,0,2,170,4,3,3,1,3,4,3,4,5,6,-8,-8,-8,-8,20000,5,3,5,3,1,2,2,4,-8,19,19.05197378448407
6385,4,1,4,1,1,1,1,6,55000,1,97,5,5,5,5,3,4,5,3,6,1,4,41,2,3,100000,6,3,6,2,2,2,2,3,2,59,23.624447492760247
6386,3,1,7,1,1,1,1,6,30000,1,14,4,5,5,2,1,3,3,3,1,1,4,1,2,4,30000,5,3,5,3,1,2,2,3,1,24,24.221453287197235
6387,5,1,27,1,1,1,1,12,36000,1,60,5,5,5,2,4,3,4,4,1,1,4,27,2,4,50000,6,2,5,3,3,2,2,4,2,50,25.95155709342561
6388,3,1,22,1,8,1,3,4,24000,1,48,3,3,3,4,3,3,2,3,3,1,9,-8,2,5,24000,7,2,5,3,3,2,1,3,3,45,27.343749999999996
6389,4,1,16,1,1,1,1,1,25000,1,120,4,4,4,1,1,3,1,3,4,4,-8,-8,-8,-8,25000,7,2,5,3,3,2,1,4,2,69,22.03856749311295
6390,3,1,4,1,1,1,1,12,6000,2,60,2,4,4,2,2,4,4,2,3,1,4,1,2,4,6000,4,2,4,3,1,2,2,2,2,22,18.376825152861773
6391,4,1,17,2,1,1,1,4,0,1,91,4,3,3,2,2,3,3,3,5,5,-8,-8,-8,-8,40000,6,3,5,2,3,2,2,3,2,37,16.023073225444637
6392,5,1,5,1,1,1,1,5,14000,2,58,2,3,4,2,3,3,2,4,5,1,4,8,2,4,75000,4,2,5,3,1,3,2,2,2,25,27.041644131963228
6393,1,2,15,1,1,1,1,3,3800,1,50,3,4,5,1,2,4,1,3,-8,1,10,-8,1,5,3800,4,2,5,3,1,3,3,3,-8,47,20.811654526534856
6394,3,1,6,2,1,1,1,6,0,2,100,4,3,3,1,2,2,2,3,4,6,-8,-8,-8,-8,100000,4,3,5,2,1,2,2,3,2,19,19.959355494266223
6395,4,1,16,2,1,1,1,3,0,1,90,4,4,4,1,3,3,1,2,7,6,-8,-8,-8,-8,80000,8,4,5,3,3,2,1,4,-8,46,22.20633068613798
6396,4,1,27,2,1,1,1,4,10000,1,70,3,5,5,2,2,4,1,4,5,5,-8,-8,-8,-8,20000,6,3,5,2,3,2,2,3,2,38,24.414062499999996
6397,5,1,7,2,1,1,1,10,55000,1,24.1,5,5,5,1,3,3,2,4,6,1,4,5,2,4,169200,4,4,5,3,1,1,1,3,2,28,19.362472659471475
6398,5,1,18,1,1,1,1,3,2000,1,230,5,5,5,1,2,4,1,3,5,3,-8,-8,-8,-8,3000,5,3,5,3,3,2,1,3,2,70,18.166204254194742
6399,5,1,19,2,1,0,9,4,25000,1,59,4,4,4,5,1,3,1,-8,6,5,-8,-8,-8,-8,110000,5,4,6,3,3,1,1,-8,3,70,23.337684427040067
6400,4,1,16,1,1,1,1,1,1500,-8,95,4,4,4,4,2,4,1,1,1,5,-8,-8,-8,-8,1500,6,1,5,3,1,3,2,4,3,37,17.71541950113379
6401,4,1,7,1,1,1,1,6,36000,4,66,4,4,4,5,3,4,2,3,4,5,-8,-8,-8,-8,60000,5,2,5,3,3,2,2,4,2,69,25.95155709342561
6402,4,1,24,2,1,0,9,4,0,1,130,2,1,2,4,4,4,1,4,7,6,-8,-8,-8,-8,0,5,2,14,3,7,2,1,5,2,66,23.77777777777778
6403,4,1,4,2,1,1,1,6,2000,1,130,2,5,5,2,3,3,3,2,5,5,-8,-8,-8,-8,200000,7,3,5,2,3,2,2,4,2,56,21.338210638622158
6404,4,1,4,2,1,0,2,12,0,1,54,3,3,5,5,3,4,3,2,7,5,-8,-8,-8,-8,60000,5,3,4,3,4,1,2,3,-8,50,22.832879346258608
6405,3,1,6,1,1,1,1,6,18000,1,75,5,3,3,1,3,4,1,3,7,1,4,2,2,4,40000,7,3,5,3,1,2,2,3,3,21,24.221453287197235
6406,4,2,18,1,1,1,1,4,5000,1,200,5,5,5,1,3,3,2,4,3,1,6,-8,2,4,10000,5,3,5,3,3,2,2,4,2,61,22.758306781975424
6407,4,1,29,1,1,1,1,1,12000,1,20,3,3,3,1,3,3,1,3,3,4,-8,-8,-8,-8,24000,5,2,5,3,3,2,2,3,3,73,18.36547291092746
6408,4,1,4,2,1,1,1,11,24000,1,130,4,5,5,5,3,4,3,4,4,1,5,5,2,4,50000,8,3,5,2,3,3,3,3,4,29,20.32443825510934
6409,5,1,4,2,1,1,1,3,36000,1,70,4,4,3,4,4,4,1,2,5,1,4,21,2,5,36000,4,2,5,3,7,2,2,4,3,73,27.343749999999996
6410,4,1,27,1,1,1,1,10,36000,1,50,4,4,5,1,4,1,2,4,5,1,4,2,2,5,72000,5,3,7,3,1,2,1,2,3,23,17.916330735465376
6411,4,1,10,2,1,1,1,4,6000,1,35,3,5,3,1,2,3,1,3,1,1,3,4,2,5,40000,6,2,4,3,3,3,2,3,3,33,27.343749999999996
6412,4,2,24,1,8,1,1,4,40000,1,20,5,5,5,1,2,4,1,4,4,1,4,20,2,4,80000,5,3,5,3,3,2,3,4,2,41,28.875440053795337
6413,4,1,27,1,3,1,1,6,108000,1,80,5,5,5,2,2,2,1,4,4,1,4,19,2,4,144000,6,3,5,3,3,1,1,4,2,38,23.148148148148145
6414,3,1,19,2,1,1,1,6,-8,1,70,4,4,4,5,3,4,1,1,6,5,-8,-8,-8,-8,-8,5,3,5,3,3,2,3,3,-8,63,9.374999999999998
6415,4,1,12,1,1,1,1,7,216000,1,50,4,5,3,1,3,4,3,3,4,1,2,14,2,3,216000,7,2,6,3,3,2,3,3,2,32,25.71166207529844
6416,5,2,23,2,1,1,1,3,60000,1,120,4,4,4,1,3,3,3,5,1,1,10,-8,2,5,71000,6,3,5,2,3,3,1,3,2,48,22.460937499999996
6417,4,2,29,1,1,1,1,4,150000,1,63,4,3,3,1,3,2,2,-8,4,3,-8,-8,-8,-8,150000,7,3,5,3,3,2,1,4,-8,42,27.343749999999996
6418,3,2,16,2,1,1,1,3,20000,1,110,2,5,5,1,3,3,1,3,5,5,-8,-8,-8,-8,100000,6,3,6,3,3,2,2,3,3,49,22.826880934989045
6419,4,2,18,1,1,1,1,6,20000,1,100,5,5,5,1,4,3,1,3,2,3,-8,-8,-8,-8,40000,6,3,5,3,3,2,2,4,3,51,20.519134092541297
6420,4,2,10,1,1,1,1,4,16000,1,120,4,5,3,1,4,1,1,4,4,3,-8,-8,-8,-8,20000,6,3,6,3,3,2,2,5,3,52,22.55337632396672
6421,4,2,6,1,1,1,1,3,6000,1,100,3,4,4,1,3,2,1,4,6,3,-8,-8,-8,-8,10000,6,3,5,3,3,2,1,3,2,48,24.221453287197235
6422,4,1,28,1,1,1,1,4,20000,1,120,2,2,3,1,2,3,2,4,5,5,-8,-8,-8,-8,30000,5,3,5,3,3,2,1,3,2,72,19.05197378448407
6423,4,1,15,1,1,1,1,6,60000,1,92,4,4,4,1,1,2,1,4,5,1,4,35,2,4,150000,6,2,5,2,7,2,3,4,3,52,22.03856749311295
6424,4,1,24,2,1,1,1,3,15000,1,100,4,4,3,1,3,4,2,2,5,1,4,16,2,4,20000,6,3,5,3,3,3,1,4,2,43,19.531249999999996
6425,5,1,15,2,1,0,4,3,24000,1,96,2,2,3,2,3,4,1,4,5,5,-8,-8,-8,-8,40000,5,4,5,3,3,1,1,4,2,77,20.70081674131507
6426,4,1,19,1,1,1,1,12,200,1,120,4,5,4,5,4,2,5,4,5,6,-8,-8,-8,-8,-8,6,4,6,2,1,1,1,3,-8,23,28.40550435551067
6427,3,2,11,2,1,1,1,4,2000,1,160,4,5,5,1,4,2,2,3,2,4,-8,-8,-8,-8,3000,7,2,5,3,3,3,1,2,3,51,17.77777777777778
6428,4,1,7,1,1,1,1,3,18000,1,54,3,3,3,2,1,4,1,3,6,5,-8,-8,-8,-8,36000,7,2,5,3,3,2,2,4,2,68,27.21730294672667
6429,4,1,7,2,1,1,1,6,36000,1,54,4,4,5,5,4,4,2,4,5,5,-8,-8,-8,-8,27600,7,3,5,3,3,2,2,4,2,55,24.3046178773967
6430,4,1,4,1,1,1,1,12,100000,4,99,5,5,4,6,3,3,3,4,5,1,4,20,2,3,200000,6,2,5,2,3,2,2,4,2,36,25.46938775510204
6431,4,1,18,1,1,1,1,3,10000,1,160,5,4,4,1,3,3,3,4,5,1,6,-8,2,4,30000,7,3,5,3,3,2,2,4,2,43,26.122448979591837
6432,3,1,12,1,1,0,6,4,24000,1,170,4,4,4,1,3,2,2,1,1,1,4,6,2,4,-8,7,2,5,3,1,2,1,-8,2,25,24.221453287197235
6433,5,1,22,2,1,1,1,2,24000,1,90,3,3,4,2,3,4,1,2,7,5,-8,-8,-8,-8,24000,4,4,6,3,7,1,1,3,1,81,24
6434,3,1,19,2,1,0,4,4,36000,1,69,1,2,3,5,2,3,1,1,4,5,-8,-8,-8,-8,-8,5,3,5,3,3,2,2,-8,4,62,20.28479857195018
6435,4,1,29,2,1,1,1,11,36000,1,80,5,4,4,2,3,4,5,4,6,1,4,13,2,4,70000,5,3,5,3,3,2,1,4,2,36,20.028841531805796
6436,2,1,13,2,8,1,1,1,2800,1,160,3,4,3,2,3,3,1,3,2,5,-8,-8,-8,-8,-8,4,2,5,3,3,3,2,4,3,62,19.47714681440443
6437,4,1,12,2,1,1,1,1,0,1,60,3,2,3,1,4,2,1,-8,5,4,-8,-8,-8,-8,-8,5,3,5,3,3,2,2,-8,-8,79,14.951514374813106
